seller_type,bedroom,layout_type,property_type,locality,price,area,furnish_type,bathroom
AGENT,2.0,BHK,Apartment,Vasant Kunj,35000.0,950.0,Furnished,2.0
AGENT,1.0,BHK,Apartment,Vasant Kunj,23000.0,580.0,Furnished,1.0
AGENT,3.0,BHK,Apartment,Vasant Kunj,60000.0,1550.0,Semi-Furnished,3.0
AGENT,3.0,BHK,Apartment,Vasant Kunj,55000.0,1650.0,Semi-Furnished,3.0
AGENT,3.0,BHK,Apartment,Vasant Kunj,50000.0,1650.0,Semi-Furnished,2.0
AGENT,3.0,BHK,Apartment,Vasant Kunj,45000.0,1650.0,Semi-Furnished,2.0
AGENT,4.0,BHK,Apartment,Vasant Kunj,82000.0,2000.0,Semi-Furnished,4.0
AGENT,4.0,BHK,Apartment,Vasant Kunj,90000.0,1850.0,Semi-Furnished,4.0
AGENT,2.0,BHK,Apartment,Vasant Kunj,35000.0,1050.0,Semi-Furnished,2.0
AGENT,3.0,BHK,Apartment,Vasant Kunj,42000.0,1550.0,Semi-Furnished,2.0
AGENT,1.0,BHK,Apartment,Vasant Kunj,21000.0,650.0,Semi-Furnished,1.0
AGENT,2.0,BHK,Apartment,Vasant Kunj,37000.0,1100.0,Semi-Furnished,2.0
AGENT,3.0,BHK,Apartment,Vasant Kunj,39000.0,1650.0,Semi-Furnished,2.0
AGENT,1.0,BHK,Apartment,Vasant Kunj,24000.0,580.0,Furnished,1.0
AGENT,2.0,BHK,Apartment,Vasant Kunj,38000.0,1000.0,Semi-Furnished,2.0
AGENT,2.0,BHK,Apartment,Vasant Kunj,28000.0,900.0,Semi-Furnished,2.0
AGENT,3.0,BHK,Apartment,Vasant Kunj,65000.0,1650.0,Semi-Furnished,3.0
AGENT,3.0,BHK,Apartment,Vasant Kunj,40000.0,1650.0,Semi-Furnished,2.0
AGENT,1.0,BHK,Apartment,Vasant Kunj,21500.0,580.0,Furnished,1.0
AGENT,2.0,BHK,Apartment,Vasant Kunj,35000.0,1000.0,Semi-Furnished,2.0
AGENT,3.0,BHK,Apartment,Sector 23 Dwarka,30000.0,1500.0,Semi-Furnished,3.0
AGENT,3.0,BHK,Apartment,Sector 5 Dwarka,30000.0,1550.0,Semi-Furnished,3.0
AGENT,3.0,BHK,Apartment,Pitampura,45000.0,2000.0,Semi-Furnished,3.0
AGENT,1.0,BHK,Apartment,Lajpat Nagar,20000.0,640.0,Furnished,1.0
AGENT,3.0,BHK,Independent Floor,Punjabi Bagh,60000.0,2700.0,Semi-Furnished,3.0
AGENT,4.0,BHK,Independent Floor,Paschim Vihar,85000.0,3600.0,Furnished,4.0
AGENT,4.0,BHK,Independent Floor,Paschim Vihar,60000.0,2700.0,Semi-Furnished,4.0
AGENT,4.0,BHK,Independent Floor,Paschim Vihar,70000.0,2700.0,Unfurnished,5.0
AGENT,3.0,BHK,Independent Floor,Paschim Vihar,55000.0,2250.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Paschim Vihar,45000.0,1800.0,Unfurnished,3.0
AGENT,4.0,BHK,Independent Floor,Paschim Vihar,50000.0,2250.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Paschim Vihar,30000.0,1800.0,Unfurnished,2.0
AGENT,3.0,BHK,Independent Floor,Paschim Vihar,35000.0,1800.0,Unfurnished,3.0
AGENT,4.0,BHK,Independent Floor,Paschim Vihar,55000.0,2700.0,Unfurnished,4.0
AGENT,3.0,BHK,Independent Floor,Paschim Vihar,20000.0,1300.0,Unfurnished,3.0
AGENT,4.0,BHK,Independent Floor,Paschim Vihar,55000.0,2700.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Paschim Vihar,35000.0,1125.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Paschim Vihar,23000.0,900.0,Unfurnished,3.0
AGENT,3.0,BHK,Independent Floor,Paschim Vihar,55000.0,1800.0,Unfurnished,3.0
AGENT,4.0,BHK,Independent Floor,Paschim Vihar,70000.0,2700.0,Semi-Furnished,4.0
AGENT,3.0,BHK,Independent Floor,Paschim Vihar,40000.0,1700.0,Semi-Furnished,3.0
AGENT,4.0,BHK,Independent Floor,Paschim Vihar,45000.0,3600.0,Semi-Furnished,3.0
AGENT,3.0,BHK,Independent Floor,Paschim Vihar,55000.0,2700.0,Semi-Furnished,3.0
AGENT,3.0,BHK,Independent Floor,Paschim Vihar,27000.0,1200.0,Semi-Furnished,3.0
AGENT,3.0,BHK,Independent Floor,Paschim Vihar,45000.0,1710.0,Semi-Furnished,3.0
AGENT,3.0,BHK,Independent Floor,Paschim Vihar,35000.0,1350.0,Furnished,2.0
AGENT,3.0,BHK,Independent Floor,Paschim Vihar,35000.0,1800.0,Furnished,2.0
AGENT,4.0,BHK,Independent Floor,Paschim Vihar,80000.0,2700.0,Semi-Furnished,4.0
AGENT,3.0,BHK,Independent Floor,Paschim Vihar,55000.0,2700.0,Semi-Furnished,4.0
AGENT,2.0,BHK,Independent Floor,Malviya Nagar,26400.0,900.0,Unfurnished,2.0
AGENT,1.0,BHK,Independent Floor,Malviya Nagar,18000.0,600.0,Furnished,1.0
AGENT,2.0,BHK,Independent Floor,Malviya Nagar,22100.0,750.0,Unfurnished,2.0
AGENT,2.0,BHK,Independent Floor,Malviya Nagar,27200.0,900.0,Unfurnished,2.0
AGENT,4.0,BHK,Independent Floor,Malviya Nagar,90000.0,2700.0,Semi-Furnished,4.0
AGENT,3.0,BHK,Independent Floor,Malviya Nagar,45500.0,2200.0,Unfurnished,3.0
AGENT,2.0,BHK,Independent Floor,Malviya Nagar,23500.0,900.0,Unfurnished,2.0
AGENT,1.0,BHK,Independent Floor,Malviya Nagar,19000.0,750.0,Furnished,1.0
AGENT,2.0,BHK,Independent Floor,Malviya Nagar,31000.0,900.0,Semi-Furnished,2.0
AGENT,3.0,BHK,Independent Floor,Malviya Nagar,43000.0,1600.0,Unfurnished,2.0
AGENT,3.0,BHK,Apartment,Sector 12 Dwarka,32000.0,1600.0,Semi-Furnished,2.0
AGENT,3.0,BHK,Apartment,Sector 11 Dwarka,32000.0,1700.0,Semi-Furnished,2.0
AGENT,3.0,BHK,Apartment,Sector 2 Dwarka,37000.0,2100.0,Semi-Furnished,3.0
AGENT,3.0,BHK,Apartment,Sector 2 Dwarka,29000.0,1800.0,Semi-Furnished,2.0
AGENT,3.0,BHK,Apartment,Sector 7 Dwarka,30000.0,1800.0,Semi-Furnished,2.0
AGENT,3.0,BHK,Apartment,Sector 4 Dwarka,32000.0,1700.0,Semi-Furnished,3.0
AGENT,3.0,BHK,Apartment,Sector 4 Dwarka,30000.0,1700.0,Semi-Furnished,2.0
AGENT,3.0,BHK,Apartment,Sector 4 Dwarka,27000.0,1600.0,Semi-Furnished,2.0
AGENT,4.0,BHK,Apartment,Sector 10 Dwarka,38000.0,2000.0,Semi-Furnished,3.0
AGENT,2.0,BHK,Apartment,Sector 6 Dwarka,25000.0,1200.0,Semi-Furnished,2.0
AGENT,3.0,BHK,Apartment,Sector 5 Dwarka,27000.0,1600.0,Semi-Furnished,3.0
AGENT,3.0,BHK,Apartment,Sector 3 Dwarka,24000.0,1600.0,Semi-Furnished,3.0
AGENT,3.0,BHK,Apartment,Sector 7 Dwarka,33000.0,1900.0,Semi-Furnished,3.0
AGENT,3.0,BHK,Apartment,Sector 7 Dwarka,32000.0,1900.0,Semi-Furnished,2.0
AGENT,3.0,BHK,Apartment,Sector 2 Dwarka,29000.0,1800.0,Semi-Furnished,3.0
AGENT,3.0,BHK,Apartment,Sector 4 Dwarka,35000.0,1800.0,Semi-Furnished,2.0
AGENT,3.0,BHK,Apartment,Sector 10 Dwarka,30000.0,1900.0,Semi-Furnished,2.0
AGENT,3.0,BHK,Apartment,Sector 11 Dwarka,30000.0,1600.0,Furnished,2.0
AGENT,4.0,BHK,Apartment,Sector 1 Dwarka,38000.0,2000.0,Semi-Furnished,3.0
AGENT,3.0,BHK,Apartment,Sector 6 Dwarka,33000.0,1600.0,Furnished,2.0
AGENT,3.0,BHK,Apartment,Sector 6 Dwarka,32000.0,1600.0,Furnished,2.0
AGENT,3.0,BHK,Apartment,Sector 6 Dwarka,35000.0,1700.0,Furnished,2.0
AGENT,3.0,BHK,Apartment,Sector 9 Dwarka,36000.0,1900.0,Semi-Furnished,3.0
AGENT,2.0,BHK,Apartment,Sector 12 Dwarka,22000.0,1100.0,Semi-Furnished,2.0
AGENT,2.0,BHK,Apartment,Sector 13 Dwarka,20000.0,1200.0,Semi-Furnished,2.0
AGENT,2.0,BHK,Apartment,Sector 4 Dwarka,25000.0,1200.0,Semi-Furnished,2.0
AGENT,3.0,BHK,Apartment,Sector 6 Dwarka,28000.0,1500.0,Semi-Furnished,3.0
AGENT,2.0,BHK,Apartment,Sector 6 Dwarka,23000.0,1200.0,Semi-Furnished,2.0
AGENT,3.0,BHK,Apartment,Sector 3 Dwarka,35000.0,1800.0,Semi-Furnished,3.0
AGENT,3.0,BHK,Apartment,Sector 3 Dwarka,32000.0,1800.0,Semi-Furnished,2.0
AGENT,2.0,BHK,Apartment,Sector 3 Dwarka,21000.0,1200.0,Semi-Furnished,3.0
AGENT,3.0,BHK,Apartment,Sector 22 Dwarka,26000.0,1600.0,Semi-Furnished,2.0
AGENT,3.0,BHK,Apartment,Sector 12 Dwarka,25000.0,1500.0,Semi-Furnished,2.0
AGENT,3.0,BHK,Apartment,Sector 5 Dwarka,30000.0,1800.0,Semi-Furnished,2.0
AGENT,3.0,BHK,Apartment,Sector 3 Dwarka,40000.0,1800.0,Furnished,2.0
AGENT,3.0,BHK,Apartment,Sector 2 Dwarka,25000.0,1500.0,Semi-Furnished,3.0
AGENT,3.0,BHK,Apartment,Sector 6 Dwarka,24000.0,1500.0,Semi-Furnished,2.0
AGENT,3.0,BHK,Apartment,Sector 7 Dwarka,28000.0,1600.0,Semi-Furnished,2.0
AGENT,3.0,BHK,Apartment,Sector 10 Dwarka,32000.0,1600.0,Semi-Furnished,2.0
AGENT,3.0,BHK,Apartment,Sector 10 Dwarka,25000.0,1500.0,Semi-Furnished,3.0
AGENT,2.0,BHK,Apartment,Sector 10 Dwarka,22000.0,1200.0,Semi-Furnished,2.0
AGENT,3.0,BHK,Apartment,Sector 7 Dwarka,27000.0,1500.0,Semi-Furnished,3.0
AGENT,3.0,BHK,Apartment,Sector 5 Dwarka,32000.0,1900.0,Semi-Furnished,2.0
AGENT,3.0,BHK,Apartment,Sector 11 Dwarka,38000.0,2100.0,Semi-Furnished,3.0
AGENT,3.0,BHK,Apartment,Sector 12 Dwarka,25000.0,1800.0,Semi-Furnished,2.0
AGENT,3.0,BHK,Apartment,Sector-18 Dwarka,26000.0,1700.0,Semi-Furnished,2.0
AGENT,4.0,BHK,Apartment,Sector 11 Dwarka,75000.0,2700.0,Furnished,4.0
AGENT,3.0,BHK,Apartment,Sector 4 Dwarka,32000.0,2000.0,Semi-Furnished,3.0
AGENT,3.0,BHK,Apartment,Sector 12 Dwarka,26000.0,1500.0,Semi-Furnished,2.0
AGENT,3.0,BHK,Apartment,Sector 9 Dwarka,26000.0,1500.0,Semi-Furnished,2.0
AGENT,2.0,BHK,Apartment,Sector 13 Dwarka,22000.0,1200.0,Semi-Furnished,2.0
AGENT,3.0,BHK,Apartment,Sector 4 Dwarka,25000.0,1500.0,Semi-Furnished,2.0
AGENT,3.0,BHK,Apartment,Sector 12 Dwarka,23000.0,1400.0,Semi-Furnished,2.0
AGENT,4.0,BHK,Apartment,Sector 13 Dwarka,35000.0,1950.0,Semi-Furnished,3.0
AGENT,3.0,BHK,Apartment,Sector 12 Dwarka,32000.0,1850.0,Semi-Furnished,2.0
AGENT,4.0,BHK,Apartment,Sector-18 Dwarka,36000.0,1950.0,Semi-Furnished,3.0
AGENT,3.0,BHK,Apartment,Sector 13 Dwarka,30000.0,1700.0,Semi-Furnished,3.0
AGENT,4.0,BHK,Apartment,Sector-18 Dwarka,45000.0,2100.0,Semi-Furnished,3.0
AGENT,3.0,BHK,Apartment,Sector 22 Dwarka,36000.0,2100.0,Semi-Furnished,3.0
AGENT,3.0,BHK,Apartment,Sector 22 Dwarka,35000.0,1850.0,Semi-Furnished,2.0
AGENT,3.0,BHK,Apartment,Sector 9 Dwarka,31000.0,1800.0,Semi-Furnished,2.0
AGENT,3.0,BHK,Apartment,Sector 23 Dwarka,30000.0,1900.0,Semi-Furnished,3.0
AGENT,3.0,BHK,Apartment,Sector 19 Dwarka,35000.0,1900.0,Semi-Furnished,3.0
AGENT,3.0,BHK,Apartment,Sector 9 Dwarka,28000.0,1600.0,Semi-Furnished,2.0
AGENT,3.0,BHK,Apartment,Sector 6 Dwarka,35000.0,2000.0,Semi-Furnished,3.0
AGENT,4.0,BHK,Apartment,Sector 10 Dwarka,35000.0,1900.0,Semi-Furnished,3.0
AGENT,3.0,BHK,Apartment,Sector 11 Dwarka,32000.0,1700.0,Semi-Furnished,3.0
AGENT,4.0,BHK,Apartment,Sector 11 Dwarka,36000.0,2500.0,Semi-Furnished,4.0
AGENT,1.0,BHK,Independent Floor,Lajpat Nagar,18000.0,400.0,Furnished,1.0
AGENT,1.0,RK,Studio Apartment,Lajpat Nagar,14000.0,400.0,Furnished,1.0
AGENT,2.0,BHK,Independent Floor,Lajpat Nagar,32000.0,900.0,Furnished,2.0
AGENT,2.0,BHK,Independent Floor,Lajpat Nagar,22500.0,900.0,Furnished,2.0
AGENT,2.0,BHK,Independent Floor,Lajpat Nagar,37800.0,900.0,Furnished,2.0
AGENT,2.0,BHK,Independent Floor,Lajpat Nagar,25000.0,900.0,Unfurnished,2.0
AGENT,2.0,BHK,Independent Floor,Lajpat Nagar,43000.0,900.0,Furnished,2.0
AGENT,2.0,BHK,Independent Floor,Lajpat Nagar,19000.0,950.0,Unfurnished,1.0
AGENT,1.0,BHK,Apartment,Lajpat Nagar,17000.0,500.0,Semi-Furnished,1.0
AGENT,2.0,BHK,Independent Floor,Lajpat Nagar,31500.0,900.0,Furnished,2.0
AGENT,1.0,BHK,Independent Floor,Lajpat Nagar,20000.0,700.0,Furnished,1.0
AGENT,2.0,BHK,Independent Floor,Lajpat Nagar,34200.0,900.0,Furnished,2.0
AGENT,2.0,BHK,Independent Floor,Lajpat Nagar II,32500.0,900.0,Semi-Furnished,2.0
AGENT,2.0,BHK,Independent Floor,Lajpat Nagar,45000.0,950.0,Furnished,2.0
AGENT,2.0,BHK,Independent Floor,Lajpat Nagar,19000.0,900.0,Unfurnished,2.0
AGENT,3.0,BHK,Apartment,Lajpat Nagar,50000.0,1500.0,Furnished,3.0
AGENT,1.0,RK,Studio Apartment,Lajpat Nagar II,11000.0,200.0,Furnished,1.0
AGENT,1.0,RK,Studio Apartment,Lajpat Nagar,15000.0,300.0,Furnished,1.0
AGENT,3.0,BHK,Independent Floor,Lajpat Nagar,50000.0,1750.0,Furnished,3.0
AGENT,1.0,RK,Studio Apartment,Safdarjung Enclave,19000.0,750.0,Semi-Furnished,1.0
AGENT,1.0,RK,Studio Apartment,Green Park,16500.0,700.0,Semi-Furnished,1.0
AGENT,1.0,RK,Studio Apartment,Green Park,14000.0,500.0,Semi-Furnished,1.0
AGENT,1.0,BHK,Independent House,Rajinder Nagar,30000.0,900.0,Furnished,1.0
AGENT,2.0,BHK,Apartment,Karol Bagh,30000.0,900.0,Furnished,1.0
AGENT,3.0,BHK,Independent Floor,Rajinder Nagar,60000.0,1050.0,Furnished,2.0
AGENT,3.0,BHK,Independent Floor,Rajinder Nagar,65000.0,1125.0,Furnished,1.0
AGENT,4.0,BHK,Independent Floor,Rajinder Nagar,7000.0,1000.0,Furnished,3.0
AGENT,4.0,BHK,Independent Floor,Punjabi Bagh,50000.0,2250.0,Semi-Furnished,4.0
AGENT,3.0,BHK,Independent Floor,Punjabi Bagh,50000.0,1800.0,Semi-Furnished,3.0
AGENT,2.0,BHK,Independent Floor,Punjabi Bagh,35000.0,2000.0,Semi-Furnished,2.0
AGENT,3.0,BHK,Independent Floor,Paschim Vihar,42000.0,1800.0,Semi-Furnished,3.0
AGENT,4.0,BHK,Independent Floor,Paschim Vihar,50000.0,3150.0,Semi-Furnished,4.0
AGENT,3.0,BHK,Independent House,Paschim Vihar,45000.0,1800.0,Semi-Furnished,3.0
AGENT,3.0,BHK,Independent Floor,Paschim Vihar,38000.0,2200.0,Semi-Furnished,3.0
AGENT,3.0,BHK,Apartment,Paschim Vihar,30000.0,1150.0,Semi-Furnished,3.0
AGENT,3.0,BHK,Independent Floor,Paschim Vihar,33000.0,1800.0,Semi-Furnished,3.0
AGENT,3.0,BHK,Independent Floor,Paschim Vihar,49000.0,1800.0,Furnished,3.0
AGENT,3.0,BHK,Independent Floor,Punjabi Bagh,58000.0,1800.0,Semi-Furnished,3.0
AGENT,3.0,BHK,Independent Floor,Paschim Vihar,30000.0,1200.0,Semi-Furnished,3.0
AGENT,3.0,BHK,Independent Floor,Paschim Vihar,32000.0,2700.0,Semi-Furnished,3.0
AGENT,2.0,BHK,Independent Floor,Paschim Vihar,30000.0,1350.0,Semi-Furnished,2.0
AGENT,4.0,BHK,Independent Floor,Paschim Vihar,42000.0,1800.0,Semi-Furnished,3.0
AGENT,4.0,BHK,Independent Floor,Paschim Vihar,60000.0,2250.0,Unfurnished,4.0
AGENT,4.0,BHK,Independent Floor,Punjabi Bagh,75000.0,2520.0,Semi-Furnished,4.0
AGENT,4.0,BHK,Independent Floor,Paschim Vihar,55000.0,1800.0,Semi-Furnished,3.0
AGENT,3.0,BHK,Independent Floor,Paschim Vihar,35000.0,1100.0,Semi-Furnished,3.0
AGENT,4.0,BHK,Independent Floor,Paschim Vihar,48000.0,2500.0,Semi-Furnished,4.0
AGENT,4.0,BHK,Independent Floor,Paschim Vihar,40000.0,2250.0,Semi-Furnished,3.0
