SELLER TYPE,BEDROOM,LAYOUT TYPE,PROPERTY TYPE,LOCALITY,PRICE,AREA,FURNISH TYPE,BATHROOM
0.0,2.0,1.0,4.0,223,21000.0,1375.0,2.0,2.0
0.0,2.0,1.0,4.0,223,21000.0,1355.0,1.0,2.0
0.0,1.0,1.0,3.0,184,7000.0,1000.0,0.0,1.0
0.0,3.0,1.0,2.0,382,30000.0,3500.0,1.0,2.0
0.0,2.0,1.0,2.0,312,9000.0,1200.0,2.0,2.0
0.0,3.0,1.0,2.0,482,26500.0,2200.0,1.0,4.0
0.0,3.0,1.0,4.0,60,35000.0,1400.0,1.0,2.0
0.0,1.0,1.0,4.0,210,16000.0,600.0,2.0,1.0
0.0,4.0,1.0,5.0,410,40000.0,3200.0,2.0,2.0
0.0,1.0,0.0,0.0,129,10000.0,250.0,1.0,1.0
0.0,3.0,1.0,4.0,270,16000.0,1867.0,1.0,3.0
0.0,1.0,1.0,2.0,240,9000.0,1000.0,0.0,2.0
0.0,2.0,1.0,2.0,77,7000.0,870.0,0.0,2.0
0.0,3.0,1.0,3.0,484,35000.0,1600.0,1.0,4.0
0.0,2.0,1.0,2.0,40,8000.0,1000.0,0.0,2.0
0.0,2.0,1.0,4.0,138,18000.0,1100.0,1.0,2.0
0.0,3.0,1.0,4.0,283,25000.0,1600.0,0.0,3.0
0.0,1.0,1.0,2.0,77,6500.0,725.0,1.0,1.0
0.0,4.0,1.0,3.0,77,9000.0,1100.0,1.0,2.0
0.0,3.0,1.0,2.0,261,25000.0,2500.0,0.0,3.0
0.0,3.0,1.0,3.0,261,25000.0,2500.0,0.0,3.0
0.0,2.0,1.0,4.0,133,11000.0,1043.0,1.0,2.0
0.0,2.0,1.0,4.0,279,9500.0,1193.0,0.0,2.0
0.0,2.0,1.0,2.0,59,10000.0,1350.0,1.0,2.0
0.0,2.0,1.0,4.0,275,20000.0,1500.0,2.0,2.0
0.0,1.0,1.0,4.0,129,17500.0,550.0,2.0,1.0
0.0,3.0,1.0,4.0,330,19000.0,1550.0,1.0,2.0
0.0,2.0,1.0,2.0,364,9000.0,1100.0,1.0,2.0
0.0,2.0,1.0,4.0,79,14000.0,842.0,1.0,2.0
0.0,2.0,1.0,4.0,117,12500.0,950.0,1.0,2.0
0.0,1.0,1.0,4.0,117,12500.0,950.0,1.0,2.0
0.0,2.0,1.0,4.0,34,20500.0,1175.0,1.0,2.0
0.0,2.0,1.0,4.0,270,30000.0,1318.0,1.0,2.0
0.0,3.0,1.0,2.0,307,25000.0,1300.0,1.0,3.0
0.0,1.0,0.0,0.0,34,7500.0,300.0,2.0,1.0
0.0,4.0,1.0,2.0,395,20000.0,1200.0,1.0,2.0
0.0,3.0,1.0,4.0,228,25000.0,1900.0,1.0,3.0
0.0,2.0,1.0,4.0,105,30000.0,1250.0,2.0,2.0
0.0,2.0,1.0,4.0,31,7500.0,1100.0,1.0,2.0
0.0,3.0,1.0,4.0,270,20000.0,1700.0,1.0,3.0
0.0,3.0,1.0,4.0,217,26000.0,1764.0,1.0,3.0
0.0,3.0,1.0,4.0,129,9000.0,1890.0,2.0,3.0
0.0,1.0,1.0,4.0,170,7000.0,300.0,1.0,1.0
0.0,2.0,1.0,3.0,270,15000.0,1000.0,0.0,1.0
0.0,2.0,1.0,3.0,448,18000.0,1550.0,1.0,2.0
0.0,3.0,1.0,4.0,223,32000.0,1400.0,2.0,2.0
0.0,2.0,1.0,4.0,360,16000.0,1100.0,1.0,2.0
0.0,3.0,1.0,4.0,270,17500.0,1600.0,1.0,3.0
0.0,2.0,1.0,4.0,401,19900.0,1050.0,1.0,2.0
0.0,3.0,1.0,4.0,223,30000.0,1435.0,1.0,3.0
0.0,1.0,1.0,4.0,408,10000.0,1000.0,1.0,1.0
0.0,3.0,1.0,4.0,223,20000.0,1493.0,1.0,3.0
0.0,3.0,1.0,4.0,18,22000.0,1425.0,1.0,3.0
0.0,3.0,1.0,3.0,31,20000.0,1600.0,0.0,3.0
0.0,3.0,1.0,2.0,31,21500.0,1600.0,1.0,3.0
0.0,2.0,1.0,4.0,59,13000.0,900.0,1.0,2.0
0.0,2.0,1.0,2.0,184,10000.0,1000.0,1.0,2.0
0.0,2.0,1.0,4.0,77,7500.0,1050.0,0.0,2.0
1.0,1.0,1.0,4.0,253,9000.0,650.0,0.0,1.0
1.0,1.0,1.0,4.0,253,9500.0,750.0,1.0,1.0
1.0,1.0,1.0,4.0,253,12500.0,800.0,1.0,1.0
1.0,1.0,0.0,0.0,253,6500.0,500.0,1.0,1.0
1.0,1.0,0.0,0.0,253,8000.0,600.0,1.0,1.0
1.0,2.0,1.0,4.0,253,18000.0,1350.0,1.0,2.0
1.0,1.0,1.0,4.0,253,8500.0,700.0,0.0,1.0
1.0,3.0,1.0,4.0,253,21000.0,1950.0,1.0,3.0
1.0,2.0,1.0,4.0,253,22000.0,1720.0,2.0,2.0
1.0,1.0,1.0,4.0,253,10000.0,900.0,1.0,1.0
1.0,1.0,1.0,4.0,253,13000.0,800.0,1.0,1.0
1.0,2.0,1.0,4.0,253,13000.0,1050.0,1.0,1.0
1.0,1.0,1.0,4.0,253,11000.0,650.0,1.0,1.0
1.0,1.0,1.0,4.0,253,10000.0,650.0,1.0,1.0
1.0,1.0,0.0,0.0,253,8500.0,600.0,1.0,1.0
1.0,1.0,1.0,4.0,253,16000.0,850.0,2.0,1.0
1.0,3.0,1.0,4.0,253,23000.0,1800.0,1.0,3.0
1.0,2.0,1.0,4.0,253,22000.0,1350.0,1.0,2.0
1.0,2.0,1.0,4.0,253,19000.0,1350.0,1.0,2.0
1.0,3.0,1.0,4.0,253,30000.0,2100.0,1.0,1.0
1.0,2.0,1.0,4.0,253,25000.0,1850.0,2.0,2.0
1.0,1.0,1.0,4.0,223,12000.0,750.0,1.0,1.0
1.0,2.0,1.0,4.0,253,22000.0,1750.0,1.0,2.0
1.0,1.0,1.0,4.0,223,12000.0,800.0,1.0,1.0
1.0,2.0,1.0,4.0,253,24000.0,1450.0,2.0,2.0
1.0,1.0,1.0,4.0,253,10500.0,650.0,1.0,1.0
1.0,1.0,1.0,4.0,253,10000.0,600.0,1.0,1.0
1.0,2.0,1.0,4.0,253,22000.0,1550.0,2.0,2.0
1.0,1.0,1.0,4.0,253,11000.0,800.0,1.0,1.0
1.0,1.0,1.0,4.0,253,15000.0,750.0,2.0,1.0
1.0,2.0,1.0,4.0,253,17500.0,1250.0,1.0,2.0
1.0,2.0,1.0,4.0,253,15000.0,1250.0,1.0,2.0
1.0,2.0,1.0,4.0,253,20000.0,1350.0,1.0,2.0
1.0,2.0,1.0,4.0,253,24000.0,1380.0,2.0,2.0
1.0,2.0,1.0,4.0,253,26000.0,1450.0,2.0,2.0
1.0,1.0,1.0,4.0,253,10000.0,750.0,0.0,1.0
1.0,1.0,1.0,4.0,253,22000.0,1375.0,1.0,2.0
1.0,2.0,1.0,4.0,253,22000.0,1375.0,1.0,2.0
1.0,2.0,1.0,4.0,253,16500.0,1250.0,1.0,2.0
1.0,3.0,1.0,4.0,223,26000.0,1200.0,1.0,3.0
1.0,1.0,1.0,4.0,223,6499.0,800.0,0.0,1.0
1.0,2.0,1.0,4.0,223,12500.0,1100.0,0.0,2.0
1.0,1.0,1.0,4.0,223,14000.0,1150.0,2.0,1.0
1.0,2.0,1.0,4.0,129,34000.0,928.0,2.0,2.0
1.0,1.0,1.0,4.0,223,11000.0,400.0,1.0,1.0
1.0,2.0,1.0,4.0,223,15000.0,1080.0,0.0,2.0
1.0,1.0,1.0,4.0,240,8000.0,360.0,0.0,1.0
1.0,2.0,1.0,4.0,270,21000.0,800.0,1.0,2.0
1.0,3.0,1.0,4.0,18,28000.0,1200.0,1.0,3.0
1.0,2.0,1.0,4.0,293,12000.0,640.0,0.0,2.0
1.0,2.0,1.0,4.0,22,29000.0,880.0,1.0,2.0
1.0,1.0,1.0,4.0,249,5000.0,520.0,0.0,1.0
1.0,1.0,1.0,4.0,170,11000.0,480.0,0.0,1.0
1.0,2.0,1.0,4.0,240,10000.0,880.0,1.0,2.0
1.0,1.0,1.0,4.0,229,9000.0,480.0,1.0,1.0
1.0,1.0,0.0,0.0,229,9000.0,400.0,0.0,1.0
1.0,1.0,1.0,4.0,223,9000.0,480.0,0.0,1.0
1.0,2.0,1.0,4.0,240,10000.0,680.0,0.0,2.0
1.0,2.0,1.0,4.0,159,10500.0,520.0,0.0,2.0
1.0,2.0,1.0,4.0,159,16500.0,880.0,1.0,2.0
1.0,3.0,1.0,4.0,253,32000.0,1600.0,1.0,3.0
1.0,1.0,1.0,4.0,124,7000.0,520.0,0.0,1.0
1.0,1.0,1.0,4.0,170,12000.0,400.0,0.0,1.0
1.0,2.0,1.0,4.0,124,14000.0,720.0,0.0,2.0
1.0,2.0,1.0,4.0,270,15000.0,880.0,1.0,2.0
1.0,1.0,1.0,4.0,240,9000.0,640.0,1.0,1.0
1.0,2.0,1.0,4.0,240,13000.0,1384.0,1.0,2.0
1.0,3.0,1.0,4.0,289,17000.0,1280.0,0.0,3.0
1.0,2.0,1.0,4.0,289,15000.0,1120.0,0.0,2.0
1.0,2.0,1.0,4.0,411,14000.0,840.0,1.0,2.0
1.0,1.0,0.0,0.0,170,5000.0,200.0,0.0,1.0
1.0,2.0,1.0,4.0,240,12000.0,808.0,1.0,2.0
1.0,1.0,0.0,0.0,124,5000.0,240.0,0.0,1.0
1.0,2.0,1.0,4.0,240,11000.0,832.0,0.0,2.0
1.0,3.0,1.0,4.0,253,24000.0,1440.0,1.0,3.0
1.0,3.0,1.0,4.0,170,35000.0,1320.0,1.0,3.0
1.0,1.0,1.0,4.0,159,9000.0,780.0,0.0,1.0
1.0,3.0,1.0,4.0,330,19000.0,1280.0,1.0,3.0
1.0,1.0,1.0,4.0,53,7000.0,520.0,0.0,1.0
1.0,3.0,1.0,4.0,408,21000.0,1240.0,1.0,3.0
1.0,2.0,1.0,4.0,411,11000.0,800.0,0.0,2.0
1.0,2.0,1.0,4.0,223,14000.0,1150.0,1.0,2.0
1.0,2.0,1.0,4.0,240,15000.0,856.0,1.0,2.0
1.0,1.0,1.0,4.0,223,9000.0,400.0,1.0,1.0
1.0,3.0,1.0,4.0,240,19000.0,1440.0,1.0,3.0
1.0,2.0,1.0,4.0,358,17000.0,800.0,1.0,2.0
1.0,2.0,1.0,4.0,253,17000.0,840.0,0.0,2.0
1.0,1.0,1.0,4.0,253,10000.0,480.0,0.0,1.0
1.0,3.0,1.0,4.0,96,24000.0,1407.0,1.0,3.0
1.0,1.0,1.0,4.0,240,7000.0,480.0,0.0,1.0
1.0,2.0,1.0,4.0,311,27000.0,784.0,1.0,2.0
1.0,3.0,1.0,4.0,240,29000.0,1520.0,1.0,3.0
1.0,2.0,1.0,4.0,223,19000.0,700.0,0.0,2.0
1.0,1.0,1.0,4.0,240,6000.0,480.0,0.0,1.0
1.0,2.0,1.0,4.0,358,17000.0,649.0,0.0,2.0
1.0,2.0,1.0,4.0,240,12000.0,852.0,0.0,2.0
1.0,2.0,1.0,4.0,67,24000.0,1040.0,1.0,2.0
1.0,3.0,1.0,4.0,289,19000.0,1280.0,0.0,3.0
1.0,1.0,1.0,4.0,240,9500.0,480.0,0.0,1.0
1.0,3.0,1.0,4.0,170,25000.0,1053.0,0.0,3.0
1.0,1.0,1.0,4.0,240,8000.0,480.0,0.0,1.0
1.0,1.0,1.0,4.0,358,13000.0,360.0,0.0,1.0
1.0,2.0,1.0,4.0,358,19000.0,760.0,1.0,2.0
1.0,2.0,1.0,4.0,289,19000.0,1040.0,1.0,2.0
1.0,1.0,1.0,4.0,18,7000.0,440.0,0.0,1.0
1.0,2.0,1.0,4.0,240,9000.0,640.0,0.0,2.0
1.0,1.0,1.0,4.0,270,10000.0,520.0,0.0,1.0
1.0,2.0,1.0,4.0,270,16000.0,920.0,0.0,2.0
1.0,3.0,1.0,4.0,240,18000.0,1200.0,1.0,3.0
1.0,1.0,0.0,0.0,253,6000.0,240.0,0.0,1.0
1.0,4.0,1.0,4.0,223,39000.0,2400.0,1.0,4.0
1.0,3.0,1.0,4.0,196,27000.0,1360.0,1.0,3.0
1.0,1.0,1.0,4.0,67,9000.0,400.0,0.0,1.0
1.0,1.0,1.0,4.0,228,8000.0,440.0,1.0,1.0
1.0,3.0,1.0,4.0,67,24000.0,1280.0,1.0,3.0
1.0,3.0,1.0,4.0,228,17000.0,1000.0,1.0,3.0
1.0,2.0,1.0,4.0,424,15000.0,720.0,1.0,2.0
1.0,2.0,1.0,4.0,223,17000.0,960.0,1.0,2.0
1.0,1.0,0.0,0.0,129,9000.0,400.0,1.0,1.0
1.0,1.0,1.0,4.0,129,11000.0,600.0,1.0,1.0
1.0,2.0,1.0,4.0,129,16000.0,800.0,1.0,2.0
1.0,2.0,1.0,4.0,170,16000.0,560.0,0.0,2.0
1.0,1.0,1.0,4.0,129,11000.0,560.0,1.0,1.0
1.0,3.0,1.0,4.0,313,37000.0,1280.0,1.0,3.0
1.0,2.0,1.0,4.0,129,18000.0,800.0,2.0,2.0
1.0,3.0,1.0,4.0,358,39000.0,1440.0,2.0,3.0
1.0,1.0,0.0,0.0,401,24000.0,880.0,2.0,1.0
1.0,3.0,1.0,4.0,170,37000.0,1240.0,2.0,3.0
1.0,2.0,1.0,4.0,330,10000.0,980.0,0.0,2.0
1.0,3.0,1.0,4.0,270,22200.0,1200.0,1.0,3.0
1.0,3.0,1.0,4.0,253,34000.0,1440.0,2.0,3.0
1.0,1.0,1.0,4.0,223,8000.0,360.0,1.0,1.0
1.0,2.0,1.0,4.0,289,15000.0,600.0,0.0,2.0
