SELLER TYPE,BEDROOM,LAYOUT TYPE,PROPERTY TYPE,LOCALITY,PRICE,AREA,FURNISH TYPE,BATHROOM
1.0,2.0,1.0,3.0,343,20000.0,950.0,0.0,2.0
1.0,2.0,1.0,2.0,145,13000.0,800.0,0.0,2.0
1.0,2.0,1.0,2.0,343,12500.0,750.0,0.0,2.0
1.0,4.0,1.0,3.0,343,45000.0,2100.0,1.0,4.0
1.0,2.0,1.0,3.0,107,15000.0,1132.0,1.0,2.0
1.0,2.0,1.0,3.0,322,32000.0,1300.0,1.0,2.0
1.0,2.0,1.0,3.0,322,22000.0,900.0,1.0,2.0
1.0,3.0,1.0,3.0,322,33000.0,1350.0,1.0,2.0
1.0,3.0,1.0,3.0,322,35000.0,1450.0,1.0,2.0
1.0,3.0,1.0,3.0,322,40000.0,1500.0,1.0,3.0
1.0,3.0,1.0,3.0,322,35000.0,1500.0,1.0,2.0
1.0,3.0,1.0,3.0,322,33000.0,1600.0,1.0,3.0
1.0,2.0,1.0,3.0,322,28000.0,1000.0,1.0,2.0
1.0,3.0,1.0,3.0,322,40000.0,1600.0,1.0,3.0
1.0,2.0,1.0,3.0,322,30000.0,1300.0,1.0,2.0
1.0,1.0,1.0,3.0,170,9500.0,800.0,0.0,1.0
1.0,2.0,1.0,3.0,360,25000.0,1250.0,1.0,2.0
1.0,3.0,1.0,3.0,265,35000.0,1750.0,1.0,3.0
1.0,2.0,1.0,3.0,265,28000.0,1250.0,1.0,2.0
1.0,2.0,1.0,3.0,360,45000.0,1250.0,2.0,2.0
1.0,2.0,1.0,3.0,360,32000.0,1250.0,1.0,2.0
1.0,3.0,1.0,3.0,360,40000.0,1650.0,2.0,3.0
1.0,3.0,1.0,3.0,88,30000.0,1750.0,1.0,3.0
1.0,2.0,1.0,3.0,88,23000.0,1250.0,1.0,2.0
1.0,2.0,1.0,3.0,265,18000.0,685.0,1.0,1.0
1.0,3.0,1.0,3.0,265,30000.0,1950.0,1.0,3.0
1.0,2.0,1.0,3.0,360,40000.0,1250.0,2.0,2.0
1.0,3.0,1.0,3.0,360,45000.0,1850.0,1.0,3.0
1.0,3.0,1.0,3.0,360,40000.0,1550.0,1.0,2.0
1.0,2.0,1.0,3.0,360,26000.0,1150.0,1.0,2.0
1.0,3.0,1.0,3.0,265,35000.0,1850.0,1.0,3.0
1.0,2.0,1.0,3.0,265,25000.0,1250.0,1.0,2.0
1.0,2.0,1.0,3.0,360,26000.0,1250.0,1.0,2.0
1.0,3.0,1.0,3.0,360,40000.0,1450.0,1.0,2.0
1.0,2.0,1.0,3.0,88,22000.0,1200.0,1.0,2.0
1.0,3.0,1.0,3.0,265,27000.0,1650.0,1.0,3.0
1.0,1.0,1.0,3.0,360,30000.0,750.0,1.0,1.0
1.0,4.0,1.0,3.0,88,45000.0,2625.0,1.0,4.0
1.0,3.0,1.0,3.0,360,30000.0,1550.0,1.0,3.0
1.0,2.0,1.0,3.0,10,28000.0,1250.0,1.0,2.0
1.0,2.0,1.0,3.0,360,37000.0,1250.0,1.0,2.0
1.0,2.0,1.0,3.0,360,30000.0,680.0,1.0,1.0
1.0,2.0,1.0,3.0,133,25000.0,1250.0,1.0,2.0
1.0,2.0,1.0,3.0,10,30000.0,1254.0,2.0,2.0
1.0,2.0,1.0,3.0,265,22000.0,1300.0,1.0,2.0
1.0,2.0,1.0,3.0,360,30000.0,1250.0,1.0,2.0
1.0,3.0,1.0,3.0,360,45000.0,1650.0,1.0,3.0
1.0,3.0,1.0,3.0,191,30000.0,1550.0,1.0,4.0
1.0,2.0,1.0,3.0,360,32000.0,1150.0,1.0,2.0
1.0,2.0,1.0,3.0,170,18000.0,640.0,1.0,2.0
1.0,2.0,1.0,2.0,27,23000.0,1200.0,1.0,2.0
1.0,2.0,1.0,3.0,360,30000.0,650.0,1.0,1.0
1.0,4.0,1.0,3.0,265,45000.0,2100.0,1.0,4.0
1.0,2.0,1.0,3.0,101,24000.0,1100.0,1.0,1.0
1.0,2.0,1.0,3.0,360,30000.0,1200.0,1.0,2.0
1.0,2.0,1.0,3.0,265,27000.0,1250.0,1.0,2.0
1.0,2.0,1.0,3.0,101,25000.0,1250.0,1.0,2.0
1.0,3.0,1.0,3.0,360,35000.0,1750.0,1.0,3.0
1.0,3.0,1.0,3.0,360,42000.0,1650.0,1.0,3.0
1.0,2.0,1.0,3.0,360,43000.0,1250.0,2.0,2.0
1.0,2.0,1.0,3.0,360,28000.0,1000.0,1.0,2.0
1.0,2.0,1.0,3.0,88,22000.0,1250.0,1.0,2.0
1.0,3.0,1.0,3.0,386,35000.0,1750.0,1.0,3.0
1.0,3.0,1.0,3.0,360,28000.0,1650.0,1.0,3.0
1.0,3.0,1.0,3.0,360,32000.0,1850.0,1.0,3.0
