SELLER TYPE,BEDROOM,LAYOUT TYPE,PROPERTY TYPE,LOCALITY,PRICE,AREA,FURNISH TYPE,BATHROOM
1.0,2.0,1.0,3.0,251,18000.0,1008.0,0.0,2.0
1.0,3.0,1.0,3.0,193,40000.0,1703.0,0.0,3.0
1.0,2.0,1.0,3.0,271,20000.0,1150.0,1.0,2.0
1.0,2.0,1.0,3.0,193,26000.0,1077.0,1.0,2.0
1.0,2.0,1.0,3.0,251,19000.0,836.0,0.0,2.0
1.0,2.0,1.0,3.0,251,14000.0,658.0,0.0,2.0
1.0,2.0,1.0,3.0,251,24000.0,834.0,2.0,2.0
1.0,2.0,1.0,3.0,251,25000.0,834.0,2.0,2.0
1.0,2.0,1.0,3.0,295,12000.0,778.0,0.0,1.0
1.0,2.0,1.0,3.0,25,15000.0,750.0,1.0,2.0
1.0,3.0,1.0,1.0,25,35000.0,1300.0,2.0,2.0
1.0,3.0,1.0,3.0,297,20000.0,1137.0,0.0,2.0
1.0,1.0,1.0,3.0,330,11000.0,500.0,2.0,1.0
1.0,1.0,1.0,1.0,297,8000.0,650.0,0.0,1.0
1.0,2.0,1.0,3.0,251,22000.0,1054.0,2.0,2.0
1.0,2.0,1.0,3.0,271,40000.0,950.0,2.0,1.0
1.0,2.0,1.0,3.0,271,28000.0,945.0,1.0,2.0
1.0,2.0,1.0,3.0,271,27000.0,945.0,0.0,2.0
1.0,2.0,1.0,3.0,271,35000.0,810.0,2.0,2.0
1.0,2.0,1.0,3.0,271,26000.0,810.0,1.0,2.0
1.0,2.0,1.0,3.0,271,23000.0,810.0,0.0,2.0
1.0,3.0,1.0,3.0,271,30000.0,1165.0,1.0,2.0
1.0,3.0,1.0,3.0,271,25000.0,1142.0,0.0,2.0
1.0,1.0,0.0,0.0,405,5200.0,350.0,0.0,1.0
1.0,2.0,1.0,3.0,405,7000.0,750.0,0.0,1.0
1.0,1.0,1.0,3.0,405,5500.0,450.0,0.0,1.0
1.0,1.0,1.0,3.0,385,6000.0,550.0,0.0,1.0
1.0,1.0,1.0,3.0,405,6000.0,550.0,0.0,1.0
1.0,1.0,1.0,3.0,202,6500.0,500.0,0.0,1.0
1.0,3.0,1.0,3.0,385,25000.0,1200.0,2.0,1.0
1.0,2.0,1.0,3.0,301,10000.0,850.0,0.0,1.0
1.0,1.0,1.0,3.0,202,7000.0,550.0,0.0,1.0
1.0,2.0,1.0,3.0,202,8500.0,801.0,0.0,1.0
1.0,2.0,1.0,3.0,202,15000.0,850.0,2.0,2.0
1.0,1.0,1.0,3.0,202,6000.0,551.0,0.0,1.0
1.0,2.0,1.0,3.0,202,15000.0,1100.0,0.0,2.0
1.0,3.0,1.0,3.0,202,15000.0,1100.0,0.0,2.0
1.0,2.0,1.0,3.0,385,10000.0,852.0,0.0,1.0
1.0,2.0,1.0,3.0,205,11500.0,800.0,0.0,2.0
1.0,1.0,1.0,3.0,174,17000.0,650.0,2.0,1.0
1.0,2.0,1.0,3.0,174,42000.0,1170.0,2.0,2.0
1.0,3.0,1.0,3.0,397,23000.0,1450.0,1.0,2.0
1.0,1.0,1.0,3.0,202,8500.0,521.0,2.0,1.0
1.0,2.0,1.0,3.0,301,20000.0,954.0,2.0,2.0
1.0,2.0,1.0,3.0,202,8000.0,850.0,0.0,1.0
1.0,1.0,1.0,3.0,202,5000.0,500.0,0.0,1.0
1.0,2.0,1.0,3.0,202,14000.0,1000.0,1.0,2.0
1.0,2.0,1.0,3.0,301,13000.0,1000.0,0.0,2.0
1.0,1.0,1.0,3.0,202,6500.0,550.0,0.0,1.0
1.0,2.0,1.0,3.0,144,14000.0,870.0,0.0,2.0
1.0,2.0,1.0,3.0,144,14000.0,890.0,0.0,2.0
1.0,2.0,1.0,3.0,202,14000.0,650.0,0.0,2.0
1.0,2.0,1.0,3.0,405,10000.0,850.0,0.0,2.0
1.0,2.0,1.0,3.0,202,15000.0,850.0,0.0,2.0
1.0,2.0,1.0,3.0,385,13000.0,1100.0,0.0,2.0
1.0,2.0,1.0,3.0,385,9000.0,850.0,0.0,2.0
1.0,2.0,1.0,3.0,301,10000.0,852.0,0.0,1.0
1.0,3.0,1.0,3.0,202,20000.0,1250.0,0.0,2.0
1.0,2.0,1.0,3.0,202,10000.0,850.0,0.0,2.0
1.0,2.0,1.0,3.0,301,10000.0,850.0,0.0,2.0
1.0,2.0,1.0,3.0,202,10000.0,820.0,0.0,2.0
1.0,3.0,1.0,3.0,202,13000.0,1150.0,0.0,2.0
1.0,2.0,1.0,3.0,202,10000.0,811.0,0.0,1.0
1.0,2.0,1.0,3.0,301,8000.0,821.0,0.0,1.0
1.0,2.0,1.0,3.0,301,10000.0,821.0,0.0,1.0
1.0,2.0,1.0,3.0,202,10000.0,821.0,0.0,1.0
